DATE,Temperature,Salinity,Oxygen,Turbidity,AirTemp,WindSpeed
9/14/2010,20.6042,26.5271,5.2438,4.814,18.9,1.1792
9/15/2010,21.2792,26.8542,6.1563,5.881,15.3875,1.6708
9/16/2010,21.5804,26.5326,6.4457,4.2444,15.2304,1.2957
9/17/2010,21.0875,25.775,5.7333,3.7447,17.3021,1.7
9/18/2010,20.5063,27.6646,4.8583,3.2917,14.3563,0.9792
9/19/2010,20.4187,27.0625,6.2437,3.6458,16.2396,0.7021
9/20/2010,21,27.6188,7.1917,3.2917,16.2833,2.0687
9/21/2010,20.7687,28.1875,7.1063,3.2766,14.8896,1.8583
9/22/2010,20.2191,24.5319,6.3468,4.7174,19.6106,2.4064
9/23/2010,20.8937,27.5667,6.7083,2.2708,19.3021,1.1104
9/24/2010,20.9,26.7312,5.9687,3.1875,19.3229,1.5771
9/25/2010,21.1458,24.8417,4.2812,3.3043,21.0208,2.0646
9/26/2010,21.7125,27.9312,6.0604,2.5625,17.7042,1.3167
9/27/2010,21.1896,29.1542,5.5979,2.9362,18.2021,0.8979
9/28/2010,21.0396,26.9813,4.7833,3.2,21.8063,1.7396
9/29/2010,21.7542,26.7271,6.3167,3.5,21.7521,1.6083
9/30/2010,22.6563,27.4417,6.5833,3.4894,22.0458,1.5854
10/1/2010,22.9229,25.5333,6.2542,3.7174,20.6604,2.2625
10/2/2010,22.8375,26.6187,5.1458,2.9362,14.5,1.8583
10/3/2010,21.5208,27.6208,5.5417,3.2174,12.8292,1.7312
10/4/2010,18.7562,28.2708,5.8083,2.3333,14.0062,2.4521
10/5/2010,17.5667,28.7125,6.0604,1.8958,15.2646,1.5604
10/6/2010,17.4042,28.175,6.1729,1.4792,15.3833,1.6854
10/7/2010,17.2937,27.0354,5.5,1.7917,14.8542,2.3583
10/8/2010,17.1104,25.6104,7.3458,2.2917,16.0667,2.2271
10/9/2010,17.0625,27.625,7.8875,1.75,12.9771,1.9375
10/10/2010,17.3375,28.0938,8.5271,1.875,11.7688,1.3771
10/11/2010,17.1562,28.375,8.5125,1.4375,15.425,1.2562
10/12/2010,17.0146,28.5542,8.2875,1.7917,13.7333,1.0708
10/13/2010,17.3125,28.9521,8.7458,1.125,10.1208,1.2417
10/14/2010,17.4083,28.8771,9.6729,1.2917,11.6083,1.7604
10/15/2010,16.8583,26.8063,8.9396,1.9792,12.5479,3.5917
10/16/2010,16,27.3083,8.9458,2.0208,10.5187,3.9937
10/17/2010,15.1146,28.4083,8.4167,1.8542,11.9563,2.2229
10/18/2010,15.4562,28.7042,10.1042,1.9375,12.1729,1.9854
10/19/2010,15.3083,28.5896,10.3125,1.75,9.1292,1.0521
10/20/2010,15.4021,27.9208,10.4958,1.9375,12.4396,0.8438
10/21/2010,15.3,27.6542,9.8333,1.6042,11.0187,1.65
10/22/2010,15.0667,27.8937,8.9854,1.7083,7.4563,3.1583
10/23/2010,14.7771,27.0375,8.9437,2.2292,10.2021,2.7188
10/24/2010,12.9333,28.3271,8.3854,1.4167,9.9333,0.8937
10/25/2010,12.7896,27.7896,7.8313,1.625,15.7875,1.5083
10/26/2010,13.5833,26.3333,7.6396,1.9375,17.3917,2.0333
10/27/2010,14.5917,24.3833,6.9125,1.6042,18.9437,2.5458
10/28/2010,15.3271,26.2417,5.2333,1.3333,16.2833,1.7604
10/29/2010,16.55,27.2583,6.7292,1.4375,10.0333,2.0396
10/30/2010,15.8396,26.1771,6.4458,1.8958,9.8333,2.6667
10/31/2010,14.4812,26.55,7.8312,1.6875,10.7896,2.5938
11/1/2010,13.5896,29.0563,8.1375,1.2292,4.7917,2.1417
11/2/2010,12.8438,29.1333,8.6396,1.1042,3.8938,1.5375
11/3/2010,12.2125,29.0146,8.9833,1.3125,5.4188,1.0167
11/4/2010,11.4125,29.1771,8.1062,1.0625,12.1625,2.5708
11/5/2010,11.3396,28.5667,6.4771,1.0625,13.1542,1.7333
11/6/2010,11.7458,28.6896,6.4708,1.0833,8.225,1.2687
11/7/2010,11.1646,28.4521,6.7625,1.125,5.5521,3.1458
11/8/2010,9.7917,28.3583,7.0042,1.3542,4.5708,2.5292
11/9/2010,9.1583,28.325,7.9854,1.0208,9.8,3.1271
11/10/2010,9.4958,27.7937,8.2625,1.0625,7.4896,3.2146
11/11/2010,8.9271,28.0063,8.6812,1.0208,7.1604,2.9375
11/12/2010,8.8271,28.7917,9.2146,1.0625,8.9979,2.1521
11/13/2010,9.0562,28.6083,9.4667,1.0625,9.6583,1.4417
11/14/2010,9.55,28.7271,10.125,0.8958,9.1937,1.325
11/15/2010,9.9708,28.9354,10.1479,1.0208,11,1.1708
11/16/2010,10.4354,28.6625,9.7792,1.1875,10.1417,1.2958
11/17/2010,11.3437,25.8,10.0292,1.25,13.0708,3.5146
11/18/2010,11.6292,25.2583,8.5375,1.9792,9.575,3.0187
11/19/2010,11.0813,27.7646,9.4708,1.4375,3.7125,1.9062
11/20/2010,10.5062,26.8771,9.6792,1.625,7.3646,2.3417
11/21/2010,9.6417,28.2458,9.3833,1.6042,2.65,1.5208
11/22/2010,9.0128,27.7596,10.183,2.3191,9.0708,1.7375
11/23/2010,9.2625,28.0479,10.2083,2.0625,12.8437,2.0667
11/24/2010,9.6062,28.4729,11.0979,1.9167,6.8729,4.2375
11/25/2010,8.6812,29.0125,10.5104,1.8723,1.9437,1.85
11/26/2010,7.8729,28.9542,10.1583,1.9375,7.6729,2.4417
11/27/2010,7.9625,29.1438,10.6333,2.1042,3.2625,2.3563
11/28/2010,7.8106,29,12.0106,2.2128,0.9596,1.6702
11/29/2010,7.3848,28.7696,12.6435,2.7174,2.5522,0.9652
11/30/2010,7.2894,28.6277,14.1319,2.7872,6.6021,2.0255
12/1/2010,7.4208,28.5708,13.4271,2.5417,10.4208,4.2417
12/2/2010,7.966,28.3489,12.9936,2.4894,4.5,2.566
12/3/2010,7.9298,28.8511,12.7085,2.2553,2.3234,2.4936
12/4/2010,7.3,29.5771,12.0375,2.383,2.0708,2.4417
12/5/2010,6.8479,29.8958,12.4021,2.375,-0.1437,2.2521
12/6/2010,6.6708,29.2125,12.875,2.6667,-1.0771,4.0917
12/7/2010,5.7771,29.15,12.2438,2.9583,-0.2229,3.3854
12/8/2010,4.2062,29.3979,11.9708,2.2292,-1.2813,3.7354
12/9/2010,4.0771,28.5104,12.9313,3.2708,-4.1792,3.1292
12/10/2010,2.7542,28.2208,12.7521,4.9375,-3.7143,1.2333
12/11/2010,2.1313,28.7667,12.8771,5.0208,4.0021,0.9812
12/12/2010,2.5208,28.5708,11.95,5.2917,7.5771,4.1167
12/13/2010,3.4646,28.3479,10.2479,4.5625,7.9708,1.6437
12/14/2010,4.5283,28.3239,11.2261,3.8696,-1.4174,2.613
12/15/2010,4.8156,27.8644,12.3644,5.1111,-6.4585,3.3933
12/16/2010,3.7044,28.26,11.9533,6.1111,-2.6978,2.0689
12/17/2010,2.5936,28.6383,12.666,6,-1.7532,1.4532
12/18/2010,2.5783,28.6239,12.4783,5.6957,-0.5,0.8565
12/19/2010,2.61,28.99,11.935,4.5,1.975,1.025
12/20/2010,2.593,29.2093,10.9791,5.2791,-1.6744,0.4907
12/21/2010,1.4957,29.6192,11.0979,4.9787,-0.0021,3.8447
12/22/2010,1.787,29.7739,11.9022,4.7826,0.9348,3.6826
12/23/2010,1.9409,29.8182,11.4955,4.0227,0.9045,4.6545
12/24/2010,2.1109,29.8283,11.4435,4.587,-0.137,2.85
12/25/2010,2.1617,29.2,12.3383,5.7447,-2.0511,1.4404
12/26/2010,1.7149,29.3936,11.1511,4.383,0.4936,2.2277
12/27/2010,1.2674,28.263,10.9717,4.4565,-1.3196,5.7435
12/28/2010,0.8957,27.4891,11.5065,4.587,-2.9761,5.5674
12/29/2010,0.3458,28.0021,12.2958,5.4583,0.2146,2.5083
12/30/2010,0.7333,28.4167,12.3146,5.3333,-0.0438,1.5437
12/31/2010,1.4146,28.4354,12.9437,4.6458,4.025,1.7979
1/1/2011,1.9261,28.5109,13.2283,4.6304,6.6717,1.4652
1/2/2011,2.5978,28.4822,12.5756,4.0667,7.8578,1.66
1/3/2011,3.2156,28.2822,12.1956,5.4444,0.0311,3.7289
1/4/2011,3.0574,28.1766,12.5106,4.1277,0.7553,1.8106
1/5/2011,2.5319,28.883,13.066,2.9574,0.7532,2.1319
1/6/2011,2.2229,29.0646,12.7604,3.9167,-3.2063,1.0646
1/7/2011,1.6396,29.6104,12.5271,3.4375,-1.4021,1.1104
1/8/2011,1.6021,29.8917,12.7792,3.0625,1.2458,0.9875
1/9/2011,2.1333,29.3187,13.7104,2.8333,-0.7208,4.4646
1/10/2011,2.7125,27.4875,13.9542,3.4375,-2.1813,2.8875
1/11/2011,2.0521,28.4833,12.8813,4.2708,-2.5396,1.1833
1/12/2011,1.6792,27.7812,12.6979,2.9167,-0.5125,4.175
1/13/2011,1.325,27.8771,12.3646,3.4375,-2.4021,3.7729
1/14/2011,1.2292,28.0042,12.525,4.75,-5.3667,2.0937
1/15/2011,1.1396,28.1583,12.6021,4.3333,-1.0133,1.8396
1/16/2011,1.2854,28.8833,13.5354,3.3125,0.3208,2.3812
1/17/2011,1.8667,27.1396,13.7937,4.8333,-6.175,1.8042
1/18/2011,1.1,28.5896,12.3042,3.2292,1.5312,2.65
1/19/2011,0.9646,28.9625,11.5958,2.6042,2.9937,1.8875
1/20/2011,1.6229,28.5417,12.4792,2.7917,-0.7854,2.0146
1/21/2011,1.7208,28.8625,11.925,2.9792,-0.8792,2.9542
1/22/2011,1.5271,27.825,12.0917,2.875,-5.7489,1.7812
1/23/2011,0.9771,27.5896,12.4979,3.0417,-5.3364,3.3667
1/24/2011,0.8104,26.7104,12.4771,3.3958,                    ,2.6354
1/25/2011,0.3083,26.9646,11.6854,3.3333,-1.3865,0.8938
1/26/2011,-0.2833,28.4167,11.6062,2.2708,-1.4708,1.5417
1/27/2011,-0.0063,28.3521,11.9104,2.375,-1.2062,3.3104
1/28/2011,0.6396,28.1688,11.9562,2.4167,-1.7,0.5188
1/29/2011,0.8063,28.7188,12.0792,2.1458,-0.1729,0.8812
1/30/2011,1.2354,28.3104,12.2229,2.375,-1.2021,1.3312
1/31/2011,1.7063,27.3062,12.5042,2.5625,-4.5896,1.8646
2/1/2011,1.475,27.4687,12.0063,2.2083,-2.4167,1.3771
2/2/2011,0.775,28.6604,11.1667,2.0833,1.8958,2.5062
2/3/2011,1.0667,27.7937,11.4417,2.7083,-4.5687,2.2375
2/4/2011,1.3938,27.5854,12.1375,2.7917,-2.1875,1.8229
2/5/2011,1.45,27.6104,12.4062,2.4375,1.5938,1.5771
2/6/2011,2.1,26.3542,11.875,2.4167,4.1271,2.9958
2/7/2011,2.7521,27.0562,12.8708,2.5319,2.0917,0.7833
2/8/2011,3.0188,28.0292,11.8125,2.625,0.0083,2.8
2/9/2011,3.4729,24.5938,10.8917,3.1667,-2.9229,3.1292
2/10/2011,2.4979,26.4937,12.1375,3.3958,-2.9521,2.6708
2/11/2011,2.1042,26.6375,12.4563,4.5208,-2.625,1.4479
2/12/2011,2.2146,26.7271,12.5646,3.1667,0.2687,1.8917
2/13/2011,2.7063,26.1875,12.5937,2.9375,0.6896,2.6792
2/14/2011,3.4583,24.6729,12.5958,2.8125,6.2938,3.0458
2/15/2011,3.1854,26.9021,12.4729,4.0208,-2.1917,5.2042
2/16/2011,3.075,25.8104,11.8375,2.4167,-0.825,1.9437
2/17/2011,2.6875,27.9187,11.9667,2,5.3458,1.5292
2/18/2011,3.3042,28.1792,12.1917,1.25,6.3604,1.9417
2/19/2011,3.8458,28.5167,12.0229,1.4375,1.6125,4.7792
2/20/2011,2.6271,28.0438,11.6604,1.7083,-3.3,4.2063
2/21/2011,1.7,29.1333,11.6875,1.8125,-2.4375,1.925
2/22/2011,1.5854,28.8917,12.1813,1.8542,-2.1903,2.7896
2/23/2011,2.0917,28.7542,12.7125,1.5833,-2.3958,1.875
2/24/2011,2.4021,29.0188,12.9792,1.1143,0.2562,1.2875
2/25/2011,3.475,25.9396,11.85,0.3462,5.1521,3.1187
2/26/2011,4.1583,26.7688,10.3,0.3958,0.1937,2.2813
2/27/2011,3.7125,28.2146,10.9125,0.125,-0.1563,1.7917
2/28/2011,3.5083,27.1063,10.5875,0.125,4.2149,2.6213
3/1/2011,4,27.6917,10.9437,0.0625,1.7625,3.0833
3/2/2011,4.9625,25.5021,12.2292,0.0652,2.5958,3.2708
3/3/2011,4.0917,27.2375,11.9958,0,-4.5971,2.5729
3/4/2011,3.9187,27.1104,12.3125,0.025,-0.1556,1.4396
3/5/2011,4.1667,27.6896,13.2958,0,4.5812,2.3479
3/6/2011,5.3542,25.3979,13.5042,0.0769,7.7167,2.2333
3/7/2011,6.4128,25.0191,12.934,0,4.2854,3.3479
3/8/2011,6.9208,26.8729,12.2771,0,-0.1708,1.5833
3/9/2011,6.1688,28.2917,12.0875,0,1.5833,2.225
3/10/2011,6.0021,28.8438,12.4729,0,4.3812,3.8167
3/11/2011,6.1708,28.3375,11.9,0.0909,7.7396,2.65
3/12/2011,7.2435,25.1652,12.0435,0.0741,4.45,2.4326
3/13/2011,8.0083,27.2729,12.3083,0.4524,6.7271,2.3542
3/14/2011,7.6271,27.7521,10.8729,0.6,2.4354,1.4146
3/15/2011,7.3583,27.575,12.4667,1.5417,1.1083,1.5229
3/16/2011,7.6696,27.4022,11.0935,3.2174,5.3,1.8383
3/17/2011,7.575,27.375,12.5063,3.7917,7.375,1.825
3/18/2011,8.5064,26.0064,14.7298,4.9787,9.7553,2.8574
3/19/2011,8.4563,27.8917,12.1146,3.4375,5.3083,1.8167
3/20/2011,8.1458,28.5312,12.1229,3.8125,1.8125,1.4792
3/21/2011,8.0022,27.737,10.7043,4.5556,3.1,2.3348
3/22/2011,6.6771,29.1708,10.3667,3.4375,3.8687,2.9521
3/23/2011,6.5438,29.5542,10.4521,4.2708,1.5104,1.1854
3/24/2011,6.2542,29.7021,10.5292,2.3958,0.1937,1.825
3/25/2011,6.7937,28.5562,12.0208,2.6458,1.2021,2.5146
3/26/2011,7.2958,29.1167,12.4146,2.9375,0.2667,3.4437
3/27/2011,8.1542,28.7313,12.8438,2.7292,1.5729,3.2188
3/28/2011,8.2271,28.9333,13.0667,2.8125,2.5708,3.3875
3/29/2011,8.4891,28.6783,12.1978,2.2609,3.5652,2.1696
3/30/2011,8.8213,28.6872,12.0277,3.4255,4.1277,1.6809
3/31/2011,8.3271,29.4187,10.9354,1.7917,3.2979,1.8125
4/1/2011,6.8667,29.3125,9.4375,1.6875,3.5833,3.2812
4/2/2011,7.2729,28.3583,10.9708,1.9375,6.3812,2.5958
4/3/2011,8.6833,28.6458,10.8438,1.5625,7.7417,2.8792
4/4/2011,8.8125,28.2104,9.7021,1,7.25,1.9646
4/5/2011,9.6771,23.7104,8.5396,1.3958,10.15,4.2792
4/6/2011,10.9417,26.0875,7.6458,1.6667,5.9187,3.3854
4/7/2011,10.7437,27.9687,8.225,1.8958,4.3417,1.2292
4/8/2011,11.0229,28.1667,10.1,1.25,4.8292,1.3458
4/9/2011,11.3833,28.2271,11.2896,1.0833,5.2021,1.2042
4/10/2011,12.1687,27.9354,11.725,1.0833,7.9979,1.1771
4/11/2011,12.6917,24.7792,10.8271,1.125,10.6188,3.0583
4/12/2011,12.1792,25.8875,8.5208,1.0208,11.225,1.7062
4/13/2011,10.7417,27.4625,7.1042,1,8.6688,2.8063
4/14/2011,10.375,27.2354,7.3125,1,9.2438,1.4271
4/15/2011,11.1042,27.3521,11.2937,0.9583,4.8875,1.9063
4/16/2011,11.1021,27.6333,11.8854,0.7917,5.5417,4.5479
4/17/2011,11.4208,23.2813,11.0896,0.9792,10.425,3.7604
4/18/2011,12.325,23.8917,10.8813,1.125,9.3792,1.975
4/19/2011,12.0146,26.2521,9.2479,1.0417,9.1438,1.5021
4/20/2011,11.3229,26.6417,9.1438,1.0625,8.45,1.7042
4/21/2011,11.75,27.6604,10.6813,1.0833,9.3083,3.6521
4/22/2011,12.9979,27.3021,11.4187,1.1875,6.8562,1.7042
4/23/2011,12.3333,26.225,9.8521,1.2766,8.7167,2.7417
4/24/2011,12.1875,25.5958,9.1792,1.5625,12.5187,1.5583
4/25/2011,13.3917,26.8438,10.3167,1.1458,12.2417,1.2021
4/26/2011,14.0063,25.9792,10.5,1.5208,12.9771,2.0583
4/27/2011,14.5187,25.1708,10.8292,1.6458,16.0833,2.7042
4/28/2011,16.5167,12.7188,9.25,3.5417,17.2937,3.825
4/29/2011,16.6667,25.1271,6.1875,2.1458,14.3375,1.6458
4/30/2011,16.7917,27.4812,6.3146,2.5778,11.8042,1.25
5/1/2011,15.6729,27.8604,8.1708,                    ,8.7812,1.7333
5/2/2011,16.1021,26.9625,9.125,                    ,10.9708,1.4958
5/3/2011,16.4104,28.2938,7.9125,                    ,12.675,1.5042
5/4/2011,16.3479,27.4313,6.8458,0.7241,13.8167,1.5
5/5/2011,16.3646,26.8875,6.3333,0.8333,9.9375,2.2583
5/6/2011,16.0542,25.1937,6.4958,0.9583,13.4021,2.1083
5/7/2011,16.9958,26.2958,7.9979,1.1667,13.8646,1.3167
5/8/2011,16.8146,27.4437,8.1979,0.375,10.2812,2.0333
5/9/2011,15.55,27.9042,8.1229,0.4375,11.825,3.1417
5/10/2011,13.95,27.4375,7.4417,0.1667,9.1854,3.4875
5/11/2011,13.0083,27.9771,7.7229,1.0625,10.1438,3.2125
5/12/2011,12.9458,28.1271,8.3125,0.1042,10.4625,2.4979
5/13/2011,13.6854,28.15,9.3812,0.0417,11.7333,1.3542
5/14/2011,14.9917,27.7146,9.7604,0.2083,10.4812,1.0833
5/15/2011,15.4104,27.6292,8.5708,0.1875,13.8625,1.1521
5/16/2011,15.5208,28.0042,7.5521,0.4167,10.45,1.9583
5/17/2011,14.9021,28.3792,7.2104,0.3125,11.5312,1.7896
5/18/2011,14.9479,27.7542,7.5688,0.5417,12.9917,2.5521
5/19/2011,15.4667,27.05,7.7271,0.7708,15.3312,1.4708
5/20/2011,16.4896,26.8,7.9021,1.125,15.9146,0.8708
5/21/2011,17.8542,27.2313,7.7958,1.0208,14.1208,1.2729
5/22/2011,17.8042,27.8896,6.9542,1.1042,10.2354,1.4333
5/23/2011,16.7511,27.3915,6.0447,1.0652,11.2872,1.6
5/24/2011,16.475,26.0375,5.3354,1.4167,15.7833,1.4771
5/25/2011,17.2208,27.3625,7.7937,1.0417,17.2437,1.2292
5/26/2011,18.3667,27.3979,8.5417,1.125,15.4979,1.0354
5/27/2011,19.1687,25.9729,8.9667,1.7708,18.6979,1.2104
5/28/2011,20.2109,24.6348,9.1065,2,18.9674,1.0543
5/29/2011,20.9587,23.6891,6.3565,1.8478,18.55,1.4804
5/30/2011,21.1826,25.1478,5.0022,1.5,20.0174,1.1043
5/31/2011,21.6234,26.3362,5.6468,1.383,19.4894,1.1468
6/1/2011,21.7435,24.8174,8.5848,1.3696,18.9457,1.7478
6/2/2011,22.6937,26.3583,8.8333,1.4375,19.2396,2.6521
6/3/2011,22.3438,27.3667,8.2792,1.0208,15.1438,2.0896
6/4/2011,20.5128,28.0064,8.7021,0.9362,14.0489,1.5766
6/5/2011,21.0889,27.5089,10.0911,1.0444,13.2133,1.1422
6/6/2011,21.5021,28.0583,10.575,0.9167,17.6625,1.0583
6/7/2011,22.0234,28.3064,10.2383,1.0213,20.9468,0.8723
6/8/2011,23.3511,27.9021,11.634,1.0638,22.6191,0.9936
6/9/2011,24.1896,27.7958,9.7146,1.3958,22.5625,1.8083
6/10/2011,24.2167,27.4646,7.4146,4.7083,19.9104,1.6563
6/11/2011,23.625,27.4729,3.7646,10.1875,15.2375,2.5187
6/12/2011,21.3625,26.8729,2.5354,5.0638,14.3458,1.9479
6/13/2011,19.7646,27.3063,5.0292,3.4167,14.0771,1.1458
6/14/2011,19.6146,27.6385,6.2538,                    ,12.6354,1.6208
6/15/2011,18.9875,                    ,                    ,                    ,15.3438,1.7271
6/16/2011,19.8875,                    ,                    ,                    ,18.7104,1.4667
6/17/2011,20.8688,                    ,                    ,                    ,19.3146,1.6042
6/18/2011,21.0938,                    ,                    ,                    ,19.4417,1.0958
6/19/2011,22.1646,                    ,                    ,                    ,19.2729,0.9667
6/20/2011,22.5208,                    ,                    ,                    ,18.1542,0.9083
6/21/2011,23.6479,                    ,                    ,                    ,20.4896,1.0438
6/22/2011,23.934,28.02,5.11,0.55,19.5938,1
6/23/2011,22.8688,27.7792,3.0167,0.3125,17.5667,1.4021
6/24/2011,21.6625,27.8688,3.6375,0.2766,16.7146,1.0458
6/25/2011,21.3583,28.4313,4.575,0.5417,17.6667,1.1687
6/26/2011,21.8565,27.4674,7.1674,1.1304,18.6109,0.9696
6/27/2011,22.9826,27.0348,7.9957,1.8696,21.363,0.8696
6/28/2011,24.2702,27.5468,7.8191,1.0851,20.6277,0.8787
6/29/2011,24.9659,26.7045,7.2477,0.7955,21.6295,1.2114
6/30/2011,25.6152,26.5565,8.9304,0.8043,20.6565,1.8065
7/1/2011,25.9178,26.6644,8.2467,0.9778,20.3022,0.9089
7/2/2011,25.8152,25.8696,7.9696,1.5217,19.987,0.9065
7/3/2011,25.263,24.1783,5.4761,1.6087,21.763,1.187
7/4/2011,24.9911,24.9133,4.5,1.4889,21.8689,1.1689
7/5/2011,25.3217,25.8544,5.1761,1.2826,23.2478,0.8478
7/6/2011,25.9065,25.6413,5.9913,1.1304,22.287,1.5109
7/7/2011,26.5064,26.6702,4.9298,1.3404,23.7383,1.1489
7/8/2011,26.6383,26.9957,3.5426,1.4894,21.1723,1.2106
7/9/2011,25.8667,26.6792,2.6917,3,22.0042,1.1708
7/10/2011,26.3196,25.7587,4.2413,                    ,21.1087,1.1239
7/11/2011,26.7932,25.7364,4.0273,                    ,23.5205,1.5205
7/12/2011,26.5261,25.1,2.8761,                    ,24.5435,1.5739
7/13/2011,26.6714,27.5238,1.8143,                    ,23.2979,1.1723
7/14/2011,25.8289,27.2733,4.9822,2.4889,17.7362,1.683
7/15/2011,25.4146,26.975,5.7833,2.4375,20.2438,1.375
7/16/2011,26.0848,24.7565,5.7457,2.8913,21.9413,1.1609
7/17/2011,26.383,23.0915,5.7766,2.5319,22.8,1.7
7/18/2011,26.1957,25.0894,2.666,2.7872,22.1596,1.6979
7/19/2011,26.1333,26.8625,2.8167,3.3333,24.0437,0.875
7/20/2011,26.2553,25.8362,2.6085,4.0426,22.9298,1.1149
7/21/2011,26.0065,24.5022,0.8152,5.3261,22.7022,2.187
7/22/2011,26.7375,25.125,0.2437,8.2917,25.1604,1.1521
7/23/2011,27.3542,25.9208,0.4896,6.7917,24.7,0.9125
7/24/2011,26.8979,27.0354,0.1021,8.4167,23.1437,0.7396
7/25/2011,25.9729,28.0354,0.4813,6.9167,20.35,1.1583
7/26/2011,25.7479,27.3667,0.2125,8.7917,20.8875,1.1854
7/27/2011,26.1937,27.3312,0.3438,8.5,22.3271,1.0854
7/28/2011,26.5128,27.3277,1.7447,5.5957,21.5234,1.0809
7/29/2011,25.8917,26.1125,0.2188,9.0417,22.2125,1.1313
7/30/2011,25.9761,26.2935,1.3326,10.6957,25.6065,1.5152
7/31/2011,26.9149,25.7149,3.3787,5.1739,23.4085,0.8766
8/1/2011,26.8952,26.6214,1.4786,4.0714,23.0375,0.9659
8/2/2011,27.3,26.984,3.7,4.7917,                    ,1.1489
8/3/2011,27.1391,28.1761,3.3543,6.1304,22.0174,0.9568
8/4/2011,26.625,28.1159,3.575,6.0227,20.4909,1.1068
8/5/2011,25.9581,27.8302,3.8163,5.8837,20.5023,1.1581
8/6/2011,25.5395,25.4953,3.2535,7.0233,22.8047,1.586
8/7/2011,25.2238,25.681,0.9762,7.5476,22.1667,1.5429
8/8/2011,24.3814,27.6186,2.1116,5.2093,23.4442,0.8907
8/9/2011,24.9083,27.6333,4.1694,5.1111,21.8361,1.65
8/10/2011,25.7724,27.2724,5.0621,5.3793,22.569,1.3138
8/11/2011,26.4364,27.5333,5.0424,6.4545,20.0909,1.0697
8/12/2011,26.7513,27.1462,2.8564,5.8462,19.9026,1.0513
8/13/2011,26.8744,26.4205,3.3641,4.9487,22.4256,0.8051
8/14/2011,26.3756,26.0333,0.9689,3.7778,22.6844,1.18
8/15/2011,25.2646,27.7604,0.6354,3.1458,20.65,2.1188
8/16/2011,24.3229,27.225,0.5917,2.4583,18.2063,1.1771
8/17/2011,24.419,26.0714,2.9357,3.3333,21.431,1.1405
8/18/2011,24.7951,24.1049,5.5537,3.4634,23.3366,1.639
8/19/2011,25.2833,24.4472,4.7278,3.8333,23.6111,1.3361
8/20/2011,25.6214,23.8524,3.7857,4.7857,23.5833,1.1571
8/21/2011,25.9116,22.9977,2.8093,4.1163,24.0535,1.5512
8/22/2011,26.3303,23.2061,4.2,5.25,22.7273,2.0394
8/23/2011,26.414,26.1977,5.3791,3.3953,19.6628,1.4395
8/24/2011,25.8043,24.6362,6.7745,4.8298,21.9085,1.2383
8/25/2011,25.3043,21.7174,7.1609,5.1739,24.4326,2.0239
8/26/2011,25.7822,23.08,5.3244,5.6,23.9711,1.0467
8/27/2011,26.0083,26.5021,2.4896,4.3617,23.1875,1.1354
8/28/2011,24.7468,24.9085,4.034,3.7021,22.5319,4.7574
8/29/2011,23.0512,23.5372,4.8488,5.9767,20.1837,1.7209
8/30/2011,23.1894,28.0319,4.9617,5.1915,19.866,1.0617
8/31/2011,23.5532,27.5511,6.4362,4.7609,21.3553,0.8149
9/1/2011,24.0957,27.7511,6.8213,4.1304,19.9192,1.0723
9/2/2011,24.0563,27.8604,6.8729,4.0213,18.2146,1.1625
9/3/2011,23.7729,26.35,6.8917,5.375,19.4646,1.575
9/4/2011,23.6396,25.2146,5.6708,4.4583,22.3438,1.6958
9/5/2011,23.6277,24.117,5.8596,4.0435,23.9872,1.7915
9/6/2011,23.8688,26.5208,3.5792,3.75,17.6917,1.7542
9/7/2011,22.2437,26.9708,2.8104,2.8085,17.7708,1.8292
9/8/2011,21.0646,26.5875,3.8292,3.5,17.1812,1.7104
9/9/2011,20.9896,26.6333,6.3396,3.7083,18.9298,1.7277
9/10/2011,21.6729,26.8375,8.5542,4.4792,18.3813,1.3396
9/11/2011,22.1146,26.65,8.0625,5.1042,16.7354,1.3521
9/12/2011,22.2021,25.4104,7.6,5.9375,20.4958,1.0792
9/13/2011,22.566,25.2043,6.1191,5.5745,21.8362,1.4085
9/14/2011,22.6979,24.8511,4.5064,5.9787,22.9745,1.6426
9/15/2011,23.2458,25.7687,3.3917,5.0417,21.0562,1.9396
9/16/2011,22.8896,26.2771,5.1062,5.7234,12.9958,2.4854
9/17/2011,21.7646,26.6,4.6937,3.913,13.2417,1.0646
9/18/2011,20.3596,26.7872,4.6638,3.5652,14.3447,1.2277
9/19/2011,19.4104,27.6958,4.8563,4.2292,14.5667,1.0979
9/20/2011,19.1792,26.6563,5.9375,3.1702,17.3021,1.2458
9/21/2011,19.3587,26.1326,5.2913,4.2826,20.3478,0.8174
9/22/2011,20.025,26.0354,4.5646,4.4375,20.6792,0.9312
9/23/2011,20.5333,26.2396,3.15,6.8125,20.8667,1.0979
9/24/2011,20.6208,23.675,3.9854,11.4792,21.6167,1.0583
9/25/2011,21.4813,23.9208,5.0333,4.7292,21.5646,0.6979
9/26/2011,21.9979,24.2766,5.4043,4.587,21.4723,0.6106
9/27/2011,22.6383,25.1128,5.8,5.9574,20.0447,0.8553
9/28/2011,22.8187,25.45,6.1292,4.1875,19.1271,2.4813
9/29/2011,22.2042,24.9333,5.4979,7.4375,20.2146,1.9479
9/30/2011,21.875,26.225,5.1188,2.9583,20.4063,1.1542
10/1/2011,21.7417,26.5479,4.3729,3.5208,20.1292,0.9979
10/2/2011,21.7208,26.9417,4.9646,3.4167,18.2104,1.0667
